geneid,chrom,mean_coverage_genome,coding_exons_genome,proportion of coding exons with coverage below 20_genome,mean_coverage_exome,coding_exons_exome,proportion of coding exons with coverage below 20_exome,Gene % GC content,Gene name,Mim Number,Gene Symbols,Gene Name,Approved Symbol,Entrez Gene ID,Ensembl Gene ID,Comments,Phenotypes,genomes any exon < 20,exomes any exon < 20,routinely tested disease,gene name
ENSG00000203832,1,3.979818182,"[33.17, 20.02, 11.29, 10.94, 5.35, 5.16, 5.16, 5.16, 5.16, 5.16, 5.17, 5.17, 5.1, 6.03, 2.67, 2.67, 2.67, 2.67, 2.68, 2.68, 2.09, 0.98, 0.92, 0.92, 0.92, 0.92, 0.92, 0.92, 0.92, 0.92, 0.92, 0.92, 0.94, 0.93, 0.92, 0.92, 0.92, 0.92, 0.92, 0.92, 0.92, 0.92, 0.92, 0.92, 0.92, 0.92, 0.92, 0.92, 0.92, 0.92, 0.92, 0.92, 0.92, 0.92, 0.92, 0.92, 0.92, 0.92, 0.92, 0.93, 0.93, 0.93, 0.93, 0.93, 0.92, 1.02, 0.95, 0.94, 1.09, 1.15, 1.15, 1.15, 1.15, 1.15, 3.28, 1.25, 0.46, 0.46, 0.46, 0.47, 0.47, 0.47, 0.47, 0.3, 0.3, 0.3, 1.08, 0.31, 0.26, 0.7, 0.19, 0.19, 0.19, 0.19, 0.2, 0.2, 1.72, 0.62, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 38.56, 50.28, 36.31, 62.55, 36.97]",93.63636364,4.347,"[93.46, 24.52, 0.64, 0.02, 0.03, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.16, 1.4, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 1.45, 1.03, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.04, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02, 0.24, 0.01, 0.0, 0.62, 0.03, 0.0, 0.0, 0.0, 0.0, 0.96, 0.33, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.17, 0.0, 0.0, 4.86, 2.68, 0.03, 0.51, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 2.55, 1.03, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 49.61, 93.59, 32.54, 89.61, 75.9]",93.63636364,44.24,NBPF20,,,,,,,,,",11.29,10.94,5.35,5.16,5.16,5.16,5.16,5.16,5.17,5.17,5.1,6.03,2.67,2.67,2.67,2.67,2.68,2.68,2.09,0.98,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.94,0.93,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.93,0.93,0.93,0.93,0.93,0.92,1.02,0.95,0.94,1.09,1.15,1.15,1.15,1.15,1.15,3.28,1.25,0.46,0.46,0.46,0.47,0.47,0.47,0.47,0.3,0.3,0.3,1.08,0.31,0.26,0.7,0.19,0.19,0.19,0.19,0.2,0.2,1.72,0.62,0.29,0.29,0.29,0.29,0.29,0.29,0.29",",0.64,0.02,0.03,0,0,0,0,0,0,0,0.16,1.4,0.01,0,0,0,0,0,1.45,1.03,0,0,0,0,0,0,0,0,0,0,0.01,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.24,0.01,0,0.62,0.03,0,0,0,0,0.96,0.33,0,0,0,0,0,0,0.1,0.17,0,0,4.86,2.68,0.03,0.51,0,0,0,0,0.01,0,2.55,1.03,0,0,0,0,0,0,0",,
ENSG00000203836,1,5.9185,"[9.48, 9.48, 6.15, 3.95, 3.69, 3.7, 9.76, 8.7, 3.02, 2.94, 1.16, 0.79, 0.79, 0.79, 0.79, 0.72, 8.46, 16.12, 24.49, 3.39]",95,3.0855,"[0.0, 0.0, 1.12, 1.47, 0.0, 0.01, 8.0, 1.49, 0.0, 0.01, 0.35, 0.0, 0.0, 0.0, 0.03, 0.2, 3.33, 0.01, 43.18, 2.51]",95,45.94,NBPF24,,,,,,,,,",9.48,9.48,6.15,3.95,3.69,3.7,9.76,8.7,3.02,2.94,1.16,0.79,0.79,0.79,0.79,0.72,8.46,16.12,3.39",",0,0,1.12,1.47,0,0.01,8,1.49,0,0.01,0.35,0,0,0,0.03,0.2,3.33,0.01,2.51",,
ENSG00000203852,1,0.36,[0.36],100,0,[0.0],100,61.23,HIST2H3A,,,,,,,,,",0.36",",0",,
ENSG00000204128,2,28.01333333,"[19.72, 31.96, 32.36]",33.33333333,25.19,"[0.71, 25.9, 48.96]",33.33333333,48.86,C2orf72,,,,,,,,,",19.72",",0.71",,
ENSG00000204147,10,10.262,"[32.47, 5.79, 5.81, 3.44, 3.8]",80,20.302,"[93.36, 4.95, 0.99, 0.33, 1.88]",80,38.24,ASAH2B,,,,,,,,,",5.79,5.81,3.44,3.8",",4.95,0.99,0.33,1.88",,
ENSG00000204152,10,6.075,"[2.45, 11.31, 9.67, 6.75, 3.85, 2.42]",100,2.613333333,"[2.96, 12.25, 0.01, 0.11, 0.0, 0.35]",100,38.87,TIMM23B,,,,,,,,,",2.45,11.31,9.67,6.75,3.85,2.42",",2.96,12.25,0.01,0.11,0,0.35",,
ENSG00000204169,10,15.56571429,"[21.88, 14.22, 13.23, 17.83, 19.18, 14.88, 7.74]",85.71428571,16.21857143,"[52.63, 5.76, 1.44, 19.44, 14.32, 17.61, 2.33]",85.71428571,40.81,AGAP7,,,,,,,,,",14.22,13.23,17.83,19.18,14.88,7.74",",5.76,1.44,19.44,14.32,17.61,2.33",,
ENSG00000204172,10,4.99,"[3.17, 4.17, 12.13, 4.59, 3.99, 3.99, 3.94, 3.94]",100,4.84625,"[0.02, 0.0, 38.75, 0.0, 0.0, 0.0, 0.0, 0.0]",87.5,41.24,AGAP10,,,,,,,,,",3.17,4.17,12.13,4.59,3.99,3.99,3.94,3.94",",0.02,0,0,0,0,0,0",,
ENSG00000204179,10,4.092,"[1.85, 2.89, 1.8, 1.6, 7.96, 6.88, 3.82, 6.33, 6.24, 1.55]",100,1.83,"[0.02, 2.57, 0.0, 0.01, 2.16, 2.33, 0.05, 0.0, 10.96, 0.2]",100,36.87,PTPN20A,610630,PTPN20A,"Protein tyrosine phosphatase, nonreceptor-type, 20A",PTPN20,26095,ENSG00000204179,,,",1.85,2.89,1.8,1.6,7.96,6.88,3.82,6.33,6.24,1.55",",0.02,2.57,0,0.01,2.16,2.33,0.05,0,10.96,0.2",,
ENSG00000204449,11,12.10666667,"[16.73, 8.4, 4.02, 11.31, 11.04, 21.14]",83.33333333,20.69833333,"[36.68, 10.77, 2.21, 9.92, 7.96, 56.65]",66.66666667,39.78,TRIM49C,,,,,,,,,",16.73,8.4,4.02,11.31,11.04",",10.77,2.21,9.92,7.96",,
ENSG00000204478,1,5.77,"[15.06, 1.46, 0.79]",100,13.81333333,"[40.35, 1.09, 0.0]",66.66666667,47.51,PRAMEF20,,,,,,,,,",15.06,1.46,0.79",",1.09,0",,
ENSG00000204479,1,6.76,"[2.28, 9.69, 8.31]",100,17.85333333,"[0.68, 31.56, 21.32]",33.33333333,50.23,PRAMEF17,,,,,,,,,",2.28,9.69,8.31",",0.68",,
ENSG00000204480,1,4.876666667,"[7.57, 3.53, 3.53]",100,10.06666667,"[30.2, 0.0, 0.0]",66.66666667,49.22,PRAMEF19,,,,,,,,,",7.57,3.53,3.53",",0,0",,
ENSG00000204481,1,4.33,"[11.59, 0.7, 0.7]",100,12.36,"[37.08, 0.0, 0.0]",66.66666667,46.5,PRAMEF14,,,,,,,,,",11.59,0.7,0.7",",0,0",,
ENSG00000204486,1,1.323333333,"[3.05, 0.84, 0.08]",100,1.9,"[4.41, 1.29, 0.0]",100,47.44,PRAMEF21,,,,,,,,,",3.05,0.84,0.08",",4.41,1.29,0",,
ENSG00000204488,1,4.326666667,"[2.67, 3.29, 7.02]",100,7.573333333,"[0.07, 3.91, 18.74]",100,50.08,PRAMEF16,,,,,,,,,",2.67,3.29,7.02",",0.07,3.91,18.74",,
ENSG00000204491,1,5.653333333,"[10.88, 3.04, 3.04]",100,11.85,"[35.55, 0.0, 0.0]",66.66666667,51.55,PRAMEF18,,,,,,,,,",10.88,3.04,3.04",",0,0",,
ENSG00000204495,1,3.083333333,"[7.83, 0.71, 0.71]",100,8.266666667,"[24.8, 0.0, 0.0]",66.66666667,46.54,PRAMEF13,,,,,,,,,",7.83,0.71,0.71",",0,0",,
ENSG00000204501,1,1.366666667,"[1.57, 1.32, 1.21]",100,0.02,"[0.0, 0.06, 0.0]",100,48.16,PRAMEF9,,,,,,,,,",1.57,1.32,1.21",",0,0.06,0",,
ENSG00000204502,1,7.76,"[15.6, 3.94, 3.74]",100,1.463333333,"[0.43, 3.56, 0.4]",100,47.44,PRAMEF5,,,,,,,,,",15.6,3.94,3.74",",0.43,3.56,0.4",,
ENSG00000204508,1,7.43,"[1.87, 17.03, 3.39]",100,9.75,"[0.02, 27.79, 1.44]",66.66666667,51.46,PRAMEF22,,,,,,,,,",1.87,17.03,3.39",",0.02,1.44",,
ENSG00000204510,1,9.68,"[1.49, 2.24, 25.31]",66.66666667,17.30666667,"[0.03, 0.2, 51.69]",66.66666667,49.85,PRAMEF7,,,,,,,,,",1.49,2.24",",0.03,0.2",,
ENSG00000204677,5,20.31333333,"[8.22, 16.3, 3.57, 37.63, 26.31, 32.82, 8.27, 25.16, 24.54]",44.44444444,44.91,"[10.08, 12.37, 2.68, 84.23, 55.61, 81.67, 5.04, 83.67, 68.84]",44.44444444,44.85,FAM153C,,,,,,,,,",8.22,16.3,3.57,8.27",",10.08,12.37,2.68,5.04",,
ENSG00000204775,8,1.95,"[2.21, 2.12, 2.08, 6.17, 6.54, 2.36, 0.72, 0.54, 0.5, 0.5, 0.5, 0.5, 0.5, 2.06]",100,1.622857143,"[0.68, 2.25, 2.62, 7.89, 6.19, 1.16, 0.67, 0.17, 0.04, 0.0, 0.0, 0.0, 0.0, 1.05]",100,67.38,KM-PA-2,,,,,,,,,",2.21,2.12,2.08,6.17,6.54,2.36,0.72,0.54,0.5,0.5,0.5,0.5,0.5,2.06",",0.68,2.25,2.62,7.89,6.19,1.16,0.67,0.17,0.04,0,0,0,0,1.05",,
ENSG00000204779,9,13.42,[13.42],100,8.58,[8.58],100,54.23,FOXD4L5,,,,,,,,,",13.42",",8.58",,
ENSG00000204790,9,11.07866667,"[7.0, 25.17, 8.72, 25.57, 6.81, 4.31, 3.19, 27.84, 3.59, 15.68, 13.25, 0.29, 21.22, 3.06, 0.48]",73.33333333,16.57666667,"[3.91, 32.56, 2.68, 25.35, 5.6, 0.27, 0.11, 79.62, 0.25, 0.0, 20.45, 0.0, 76.57, 1.28, 0.0]",66.66666667,36.05,CBWD6,,,,,,,,,",7,8.72,6.81,4.31,3.19,3.59,15.68,13.25,0.29,3.06,0.48",",3.91,2.68,5.6,0.27,0.11,0.25,0,0,1.28,0",,
ENSG00000204793,9,11.6,[11.6],100,5.37,[5.37],100,55.96,FOXD4L6,,,,,,,,,",11.6",",5.37",,
ENSG00000204828,9,7.21,[7.21],100,0,[0.0],100,54.23,FOXD4L2,,,,,,,,,",7.21",",0",,
ENSG00000204848,9,5.585,"[0.92, 1.99, 16.09, 3.34]",100,10.9275,"[0.07, 0.15, 41.29, 2.2]",75,53.06,SPATA31A2,,,,,,,,,",0.92,1.99,16.09,3.34",",0.07,0.15,2.2",,
ENSG00000204849,9,2.085,"[2.76, 1.76, 1.48, 2.34]",100,3.1625,"[4.94, 0.6, 2.77, 4.34]",100,52.91,SPATA31A1,,,,,,,,,",2.76,1.76,1.48,2.34",",4.94,0.6,2.77,4.34",,
ENSG00000204918,13,19.13,"[21.24, 17.02]",50,0.125,"[0.24, 0.01]",100,49.77,PRR20B,,,,,,,,,",17.02",",0.24,0.01",,
ENSG00000205018,16,24.975,"[34.08, 15.87]",50,23.655,"[1.69, 45.62]",50,56.42,RP11-830F9.6,,,,,,,,,",15.87",",1.69",,
ENSG00000205020,17,5.88,"[2.9, 5.05, 9.69]",100,14.48666667,"[0.23, 7.06, 36.17]",66.66666667,49.11,CCL4L1,,,,,,,,,",2.9,5.05,9.69",",0.23,7.06",,
ENSG00000205021,17,10.08666667,"[12.48, 6.27, 11.51]",100,12.39666667,"[9.08, 1.48, 26.63]",66.66666667,52.65,CCL3L1,,,,,,,,,",12.48,6.27,11.51",",9.08,1.48",,
ENSG00000205076,19,11.7075,"[10.55, 13.13, 7.58, 15.57]",100,7.57,"[0.99, 26.4, 0.49, 2.4]",75,58.52,LGALS7,600615,LGALS7,"Lectin, galactoside-binding, soluble, 7 (galectin 7)",LGALS7,3963,ENSG00000205076,,,",10.55,13.13,7.58,15.57",",0.99,0.49,2.4",,
ENSG00000205097,4,8.5825,"[8.14, 22.15, 3.78, 0.26]",75,12.71,"[0.55, 50.2, 0.08, 0.01]",75,44.2,FRG2,609032,FRG2,Facioscapulohumeral muscular dystrophy region gene 2,FRG2,448831,ENSG00000205097,,,",8.14,3.78,0.26",",0.55,0.08,0.01",,
ENSG00000205116,1,23.82,"[31.1, 16.54]",50,6.14,"[7.2, 5.08]",100,70.6,TMEM88B,,,,,,,,,",16.54",",7.2,5.08",,
ENSG00000205176,8,14.94,[14.94],100,8.11,[8.11],100,52.65,REXO1L1P,,,,,,,,,",14.94",",8.11",,
ENSG00000205236,7,15.84571429,"[2.73, 5.58, 28.22, 60.94, 6.66, 4.81, 1.98]",71.42857143,10.25714286,"[0.26, 0.03, 10.46, 57.53, 1.93, 1.43, 0.16]",85.71428571,55.71,RP11-514P8.6,,,,,,,,,",2.73,5.58,6.66,4.81,1.98",",0.26,0.03,10.46,1.93,1.43,0.16",,
ENSG00000205238,7,6.83,"[4.56, 26.99, 5.09, 3.41, 1.92, 0.97, 4.87]",85.71428571,3.527142857,"[0.88, 13.08, 3.46, 7.13, 0.05, 0.06, 0.03]",100,51.28,SPDYE2,617624,"SPDYE2, SPDYB2L1","SPEEDY/RINGO cell cycle regulator family, member E2",SPDYE2,441273,ENSG00000205238,,,",4.56,5.09,3.41,1.92,0.97,4.87",",0.88,13.08,3.46,7.13,0.05,0.06,0.03",,
ENSG00000205281,15,3.067777778,"[6.28, 2.13, 3.25, 3.15, 2.11, 3.0, 2.69, 2.51, 2.49]",100,5.416666667,"[24.92, 7.9, 2.35, 12.21, 1.35, 0.01, 0.01, 0.0, 0.0]",88.88888889,53.7,GOLGA6L10,,,,,,,,,",6.28,2.13,3.25,3.15,2.11,3,2.69,2.51,2.49",",7.9,2.35,12.21,1.35,0.01,0.01,0,0",,
ENSG00000205457,16,11.795,"[12.47, 11.12]",100,0.095,"[0.0, 0.19]",100,43.88,TP53TG3C,,,,,,,,,",12.47,11.12",",0,0.19",,
ENSG00000205571,5,3.3675,"[1.95, 0.38, 0.38, 0.38, 0.38, 0.39, 1.07, 22.01]",87.5,7.0575,"[2.66, 0.0, 0.0, 0.0, 0.0, 0.16, 0.93, 52.71]",87.5,42.27,SMN2,601627,SMN2,"Survival of motor neuron 2, centromeric",SMN2,6607,ENSG00000205571,,"{Spinal muscular atrophy, type III, modifier of}, 253400 (3), Autosomal recessive",",1.95,0.38,0.38,0.38,0.38,0.39,1.07",",2.66,0,0,0,0,0.16,0.93",,
ENSG00000205572,5,7.316666667,"[2.84, 2.84, 16.27]",100,3.506666667,"[0.0, 0.0, 10.52]",100,43.63,SERF1B,,,,,,,,,",2.84,2.84,16.27",",0,0,10.52",,
ENSG00000205595,4,7.206,"[7.53, 9.8, 5.2, 8.78, 4.72]",100,13.28,"[3.22, 41.05, 5.57, 15.79, 0.77]",80,36.9,AREGB,,,,,,,,,",7.53,9.8,5.2,8.78,4.72",",3.22,5.57,15.79,0.77",,
ENSG00000205609,16,5.0805,"[9.62, 9.57, 9.57, 9.57, 8.97, 4.77, 1.29, 0.47, 0.54, 0.54, 0.54, 12.65, 3.84, 4.81, 4.8, 4.8, 4.8, 4.8, 4.66, 1.0]",100,3.6025,"[0.07, 0.03, 0.0, 0.02, 0.03, 0.09, 1.67, 0.08, 0.0, 0.0, 0.01, 62.51, 7.1, 0.0, 0.0, 0.0, 0.0, 0.01, 0.04, 0.39]",95,47.26,EIF3CL,,,,,,,,,",9.62,9.57,9.57,9.57,8.97,4.77,1.29,0.47,0.54,0.54,0.54,12.65,3.84,4.81,4.8,4.8,4.8,4.8,4.66,1",",0.07,0.03,0,0.02,0.03,0.09,1.67,0.08,0,0,0.01,7.1,0,0,0,0,0.01,0.04,0.39",,
ENSG00000205718,19,5.825,"[5.18, 6.47]",100,1.975,"[0.25, 3.7]",100,47.66,MBD3L4,,,,,,,,,",5.18,6.47",",0.25,3.7",,
ENSG00000205810,12,24.28166667,"[33.74, 32.36, 32.95, 8.64, 12.5, 25.5]",33.33333333,39.62333333,"[44.26, 52.52, 68.93, 3.89, 7.65, 60.49]",33.33333333,33.78,KLRC3,602892,"KLRC3, NKG2E","Killer cell lectin-like receptor, subfamily C, member 3",KLRC3,3823,ENSG00000205810,,,",8.64,12.5",",3.89,7.65",,
ENSG00000206127,15,7.800526316,"[12.24, 8.38, 7.75, 9.22, 21.0, 2.5, 2.11, 2.11, 2.09, 1.74, 2.61, 17.27, 10.43, 13.77, 15.37, 5.25, 2.04, 6.55, 5.78]",94.73684211,8.448947368,"[0.06, 0.25, 11.61, 16.83, 51.67, 1.41, 0.0, 0.0, 0.01, 0.11, 0.27, 24.0, 12.36, 6.63, 25.86, 4.67, 2.2, 0.25, 2.34]",84.21052632,53.32,GOLGA8O,,,,,,,,,",12.24,8.38,7.75,9.22,2.5,2.11,2.11,2.09,1.74,2.61,17.27,10.43,13.77,15.37,5.25,2.04,6.55,5.78",",0.06,0.25,11.61,16.83,1.41,0,0,0.01,0.11,0.27,12.36,6.63,4.67,2.2,0.25,2.34",,
ENSG00000213030,19,23.75666667,"[18.47, 20.45, 32.35]",33.33333333,39.57,"[14.47, 14.57, 89.67]",66.66666667,64.41,CGB8,,,,,,,,,",18.47",",14.47,14.57",,
ENSG00000213214,7,12.21,[12.21],100,18.37,[18.37],100,42.32,ARHGEF35,,,,,,,,,",12.21",",18.37",,
ENSG00000213648,16,2.067142857,"[4.17, 1.76, 3.61, 1.26, 1.26, 1.23, 1.18]",100,3.285714286,"[11.28, 5.9, 5.28, 0.0, 0.0, 0.17, 0.37]",100,54.96,SULT1A4,615819,SULT1A4,"Sulfotransferase family 1A, cytosolic, phenol-preferring, member 4",SULT1A4,445329,ENSG00000213648,,,",4.17,1.76,3.61,1.26,1.26,1.23,1.18",",11.28,5.9,5.28,0,0,0.17,0.37",,
ENSG00000213934,11,16.28666667,"[30.7, 12.94, 5.22]",66.66666667,41.6,"[78.18, 36.09, 10.53]",33.33333333,45.86,HBG1,142200,HBG1,"Hemoglobin, gamma A",HBG1,3047,ENSG00000213934,,"Fetal hemoglobin quantitative trait locus 1, 141749 (3), Autosomal dominant",",12.94,5.22",",10.53",,
ENSG00000214300,7,20.312,"[29.83, 7.68, 5.06, 14.81, 11.56, 12.6, 30.92, 28.12, 33.0, 29.54]",50,35.379,"[32.54, 7.85, 2.37, 15.03, 3.89, 14.75, 93.32, 38.82, 94.35, 50.87]",50,50.81,SPDYE3,617625,"SPDYE3, SPDYB2","SPEEDY/RINGO cell cycle regulator family, member E3",SPDYE3,441272,ENSG00000214300,,,",7.68,5.06,14.81,11.56,12.6",",7.85,2.37,15.03,3.89,14.75",,
ENSG00000214306,11,27.37,"[19.28, 30.62, 32.21]",33.33333333,7.36,"[9.29, 8.65, 4.14]",100,45.26,AP001024.2,,,,,,,,,",19.28",",9.29,8.65,4.14",,
ENSG00000214518,17,14.76,[14.76],100,15.82,[15.82],100,62.89,KRTAP2-2,,,,,,,,,",14.76",",15.82",,
ENSG00000214562,10,18.42571429,"[59.97, 10.39, 6.97, 1.83, 10.82, 15.28, 23.72]",71.42857143,24.89428571,"[99.87, 11.21, 0.38, 0.15, 17.37, 4.46, 40.82]",71.42857143,56.96,NUTM2D,,,,,,,,,",10.39,6.97,1.83,10.82,15.28",",11.21,0.38,0.15,17.37,4.46",,
ENSG00000214645,9,13.16,[13.16],100,0.53,[0.53],100,68.07,AL162389.1,,,,,,,,,",13.16",",0.53",,
ENSG00000214844,17,3.63,"[3.63, 3.63, 3.63]",100,0,"[0.0, 0.0, 0.0]",100,55.58,AC007952.1,,,,,,,,,",3.63,3.63,3.63",",0,0,0",,
ENSG00000214940,16,11.84625,"[17.32, 17.3, 17.3, 13.39, 9.88, 5.39, 7.1, 7.09]",100,2.13375,"[0.0, 0.0, 0.0, 11.12, 1.51, 4.44, 0.0, 0.0]",100,53.52,NPIPA8,,,,,,,,,",17.32,17.3,17.3,13.39,9.88,5.39,7.1,7.09",",0,0,0,11.12,1.51,4.44,0,0",,
ENSG00000214967,16,4.24375,"[0.05, 0.05, 10.08, 5.21, 10.44, 3.0, 2.59, 2.53]",100,2.1575,"[0.0, 0.0, 6.53, 2.93, 7.78, 0.01, 0.01, 0.0]",100,46.1,NPIPA7,,,,,,,,,",0.05,0.05,10.08,5.21,10.44,3,2.59,2.53",",0,0,6.53,2.93,7.78,0.01,0.01,0",,
ENSG00000215020,10,8.16,[8.16],100,4.71,[4.71],100,52.91,AL591684.1,,,,,,,,,",8.16",",4.71",,
ENSG00000215033,10,17.69,[17.69],100,19.05,[19.05],100,52.88,AL603965.1,,,,,,,,,",17.69",",19.05",,
ENSG00000215126,9,7.212727273,"[7.22, 7.22, 7.22, 7.21, 7.21, 7.21, 7.21, 7.21, 7.21, 7.21, 7.21]",100,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",100,35.63,CBWD7,,,,,,,,,",7.22,7.22,7.22,7.21,7.21,7.21,7.21,7.21,7.21,7.21,7.21",",0,0,0,0,0,0,0,0,0,0,0",,
ENSG00000215186,15,16.27333333,"[29.34, 9.17, 8.31, 11.12, 7.86, 7.78, 8.0, 40.97, 15.12, 3.53, 18.33, 14.03, 22.18, 13.03, 12.79, 26.14, 26.24, 18.98]",72.22222222,20.00388889,"[0.0, 0.03, 0.08, 0.4, 0.6, 1.26, 2.6, 88.1, 14.76, 7.68, 33.28, 0.59, 42.05, 18.8, 18.6, 52.87, 28.22, 50.15]",66.66666667,53.38,GOLGA6B,,,,,,,,,",9.17,8.31,11.12,7.86,7.78,8,15.12,3.53,18.33,14.03,13.03,12.79,18.98",",0,0.03,0.08,0.4,0.6,1.26,2.6,14.76,7.68,0.59,18.8,18.6",,
ENSG00000215252,15,3.700625,"[18.04, 8.96, 2.39, 0.3, 0.01, 0.0, 0.01, 0.15, 0.79, 0.74, 4.01, 5.94, 6.31, 10.4, 0.58, 0.58]",100,6.95875,"[48.19, 13.27, 3.08, 2.0, 0.19, 0.0, 0.02, 0.17, 0.28, 1.45, 2.8, 5.44, 5.29, 29.16, 0.0, 0.0]",87.5,47.09,GOLGA8B,609619,"GOLGA8B, KIAA0855","Golgi autoantigen, golgin subfamily A, 8B",GOLGA8B,440270,ENSG00000215252,,,",18.04,8.96,2.39,0.3,0.01,0,0.01,0.15,0.79,0.74,4.01,5.94,6.31,10.4,0.58,0.58",",13.27,3.08,2,0.19,0,0.02,0.17,0.28,1.45,2.8,5.44,5.29,0,0",,
ENSG00000215343,8,4.024,"[4.03, 3.26, 2.13, 2.49, 8.21]",100,1.562,"[0.06, 0.49, 0.2, 0.0, 7.06]",100,36.88,ZNF705D,,,,,,,,,",4.03,3.26,2.13,2.49,8.21",",0.06,0.49,0.2,0,7.06",,
ENSG00000215356,8,6.608,"[3.27, 8.31, 8.84, 12.01, 0.61]",100,15.478,"[0.0, 25.06, 21.57, 30.56, 0.2]",40,38.81,ZNF705B,,,,,,,,,",3.27,8.31,8.84,12.01,0.61",",0,0.2",,
ENSG00000215405,15,6.74375,"[11.55, 0.14, 1.36, 5.55, 8.53, 13.55, 7.73, 5.54]",100,7.64,"[21.37, 0.03, 0.99, 4.49, 11.28, 22.89, 0.05, 0.02]",75,50.89,GOLGA6L6,,,,,,,,,",11.55,0.14,1.36,5.55,8.53,13.55,7.73,5.54",",0.03,0.99,4.49,11.28,0.05,0.02",,
ENSG00000215749,15,5.303333333,"[7.3, 7.24, 5.94, 9.8, 1.65, 1.36, 5.86, 4.64, 3.94]",100,2.656666667,"[1.88, 0.25, 3.5, 15.58, 2.7, 0.0, 0.0, 0.0, 0.0]",100,49.43,GOLGA6L18,,,,,,,,,",7.3,7.24,5.94,9.8,1.65,1.36,5.86,4.64,3.94",",1.88,0.25,3.5,15.58,2.7,0,0,0,0",,
ENSG00000222036,14,26.773,"[51.91, 7.96, 15.91, 12.8, 29.96, 60.77, 29.92, 42.15, 13.74, 2.61]",50,34.372,"[67.61, 5.41, 34.31, 10.12, 36.19, 78.72, 43.53, 57.53, 10.2, 0.1]",40,38.5,POTEG,,,,,,,,,",7.96,15.91,12.8,13.74,2.61",",5.41,10.12,10.2,0.1",,
ENSG00000222038,2,18.27533333,"[15.3, 24.91, 22.82, 16.89, 27.7, 19.81, 2.99, 16.84, 19.58, 32.77, 5.43, 14.11, 11.21, 20.17, 23.6]",60,10.44466667,"[28.4, 0.1, 0.12, 14.04, 18.22, 20.94, 0.71, 3.12, 5.78, 2.38, 1.78, 5.02, 6.03, 2.26, 47.77]",80,37.56,POTEJ,,,,,,,,,",15.3,16.89,19.81,2.99,16.84,19.58,5.43,14.11,11.21",",0.1,0.12,14.04,18.22,0.71,3.12,5.78,2.38,1.78,5.02,6.03,2.26",,
ENSG00000223524,8,0.99,[0.99],100,0.03,[0.03],100,63.71,REXO1L11P,,,,,,,,,",0.99",",0.03",,
ENSG00000223569,4,0.85,[0.85],100,4.02,[4.02],100,52.26,USP17L15,,,,,,,,,",0.85",",4.02",,
ENSG00000223572,15,14.15555556,"[1.02, 1.02, 1.02, 0.91, 8.64, 24.76, 29.25, 30.2, 30.58]",55.55555556,35.38555556,"[0.0, 0.0, 0.01, 5.43, 15.54, 65.62, 70.68, 75.86, 85.33]",55.55555556,50.24,CKMT1A,613415,CKMT1A,"Creatine kinase, mitochondrial 1A",CKMT1A,548596,ENSG00000223572,telomeric to CKMT1B,,",1.02,1.02,1.02,0.91,8.64",",0,0,0.01,5.43,15.54",,
ENSG00000224226,17,9.533076923,"[8.69, 5.14, 2.85, 9.53, 2.25, 13.43, 2.11, 28.37, 18.22, 15.39, 10.83, 3.56, 3.56]",92.30769231,3.133846154,"[4.13, 0.35, 0.03, 0.01, 0.01, 10.07, 0.02, 22.0, 1.2, 2.77, 0.15, 0.0, 0.0]",92.30769231,59.93,TBC1D3B,,,,,,,,,",8.69,5.14,2.85,9.53,2.25,13.43,2.11,18.22,15.39,10.83,3.56,3.56",",4.13,0.35,0.03,0.01,0.01,10.07,0.02,1.2,2.77,0.15,0,0",,
